Time (s),Freq 48.45 Hz,Freq 51.14 Hz,Freq 53.83 Hz,Freq 56.52 Hz,Freq 59.22 Hz,Freq 61.91 Hz,Freq 64.60 Hz,Bus Presence
92.13678004535147,231.89331326700048,162.13720425434298,307.1866293091614,297.7338288139602,411.17708069679696,304.9238776841702,123.02500655963824,1
95.10893424036281,114.52629335750211,90.59457045831162,88.13492770569303,128.58633754351897,202.9619249962277,89.89105919193602,85.34761042937923,1
98.08108843537416,110.94955867666754,141.6940375256078,123.11546989214041,82.51268406965909,81.51047327647292,96.35038597403633,87.48230468000963,1
101.05324263038548,83.96683869823843,63.446401247381864,337.43931690774724,152.47277434459104,88.56685136079975,62.988552581722686,48.71406455742285,1
104.02539682539683,155.63255495328036,140.48053318028698,190.45020791283008,384.25699976923414,289.98463279479637,439.94278415188626,313.3547029395474,1
106.99755102040817,91.61315577844864,194.7190547544294,156.9774930337353,198.55913422342832,93.74906363018948,76.17878187654487,52.88012164,1
109.9697052154195,135.2901620909738,135.29996538142942,214.5537840932285,267.16604328368095,226.01760262839346,185.98259952386888,132.08557111009534,1
112.94185941043084,98.72215541218736,120.34324187509044,152.70179065027142,186.55234252135187,132.99328404448846,151.79109466842607,136.8272839736429,1
115.91401360544218,74.39512828,115.28422791724199,188.5458043211584,92.49029537183985,88.68923907985292,103.52530979152729,107.12270729339656,1
118.88616780045352,264.1581441043234,256.83356061630104,202.8457276697146,171.6821824294075,141.7527821016538,121.89539055557556,195.63614392893626,1
121.85832199546485,142.07250170975897,175.41019608796526,379.63818275108304,401.7224668500092,201.9711226810936,161.89367123190172,171.13995998638788,1
124.83047619047619,107.17873310995299,188.9154035834343,484.1673122821744,227.9820037391055,139.85948208010456,161.7475465694477,146.82733274774372,1
127.80263038548753,151.5624873,191.8446118483217,253.3631274599829,246.41318521739942,92.79180734722526,131.96706658002836,87.08842720832777,1
130.77478458049887,102.8157813682873,93.73192645477498,155.30160552801976,146.65270492147872,170.16461216883397,229.6785480582444,175.34093448627783,1
133.74693877551022,226.4341267953724,240.32474730149295,150.99322932403325,190.09167341254252,178.98214538430057,196.90207943442462,207.78579468990773,1
136.71909297052153,71.95892551,100.28217773603141,88.81725351884805,82.93530275991714,168.2144128780061,178.7846637136741,155.0040746203939,1
139.69124716553287,152.4053486981714,122.6883261938386,476.8374742,149.07566455285814,57.71910701288855,105.89450930213481,76.21236391233751,1
142.6634013605442,100.27145044782229,147.3392559592166,756.8416686,191.54014380218132,94.47489383219138,86.56276214465771,72.06122664641896,1
145.63555555555556,129.48915901625622,255.13366326187838,799.0439313548261,305.26640337507104,170.93505115272137,116.35319906025667,99.04575853546781,1
148.6077097505669,136.17474042700871,132.59246485541024,268.94328299920403,607.4461072860353,196.1671976969348,114.04964576629209,106.8864965562529,1
151.57986394557824,111.16675863831172,136.5158350598466,508.43218608264584,475.59078888510186,215.3982206,146.7706467148245,103.26601473985389,1
154.55201814058958,125.28870471131867,190.4044140292251,537.2390719621602,404.2656324517968,150.36064142171506,96.51444635012749,103.82091843208195,1
157.5241723356009,128.86353793161945,191.26879770326116,492.12737727068253,335.3086411749602,153.26041256457552,109.2432291099323,126.05537882270735,1
160.49632653061224,119.56197059322518,190.7785258405485,486.88635661061096,273.52996258014423,195.96314968456244,239.51631067706904,126.48290332316415,1
163.46848072562358,178.50712673268654,285.8280709436629,499.74667227885175,210.29786758649126,267.4194018737636,326.25495162934067,262.74132513086676,1
166.44063492063492,301.3401037794871,205.22356975117535,150.3390583,108.86113339402004,244.26441112128722,218.00072528380124,204.0288842335033,1
169.41278911564626,70.07141420922342,102.48495265154517,132.6915575157281,108.38768416899391,198.47848714001128,235.86020950210826,218.25525044455043,1
172.3849433106576,144.95610198423134,109.12832527712918,119.54515669884196,92.88413752067144,99.98575569,123.17186050896257,118.9338460202206,1
175.35709750566895,88.60604261376233,51.21723130813518,59.026437709787984,106.52745592811931,104.79210292259313,121.73787269108902,111.91724296674803,1
178.32925170068026,93.22178250360066,113.82899145658864,64.53370728659321,85.93877397303562,139.99980612212823,58.6194533,105.87659316070858,1
181.3014058956916,150.09972452473434,138.36689236350435,89.68721754731834,162.2098633618559,99.62695332932506,173.15962942308175,92.94800293407545,1
184.27356009070294,81.16318572526963,282.6097175970195,296.4367479272562,117.06274276608636,99.39947466,89.93056240681585,66.70980247758166,1
187.24571428571429,174.94760190889582,220.31462925186517,164.19350552661663,122.6886998943799,112.62838855988691,99.81995123667218,114.99450055328495,1
190.21786848072563,171.05867900731545,194.07516536718833,202.51138683283926,363.29394541657905,102.30841352224341,89.61697779472597,68.94571954505678,1
193.19002267573697,89.76797192106964,164.04670869758172,331.07882436688794,336.2987805349852,156.10830878118176,104.68410979833436,94.45135248982037,1
196.1621768707483,133.74663479178278,88.85424060880801,387.07714967022076,322.3148660642376,138.3872936013486,124.28628955342441,85.33291299,1
199.13433106575962,101.40943101097476,198.88959357846545,367.48567978470555,320.9593867654779,147.78833656720326,115.0973788,79.42000486271832,1
202.10648526077097,107.67617789905385,179.62485527934166,531.9225725,394.0734398,158.21822053174733,108.50787325679514,89.19387415962434,1
205.0786394557823,81.78670441723031,185.68193202220468,553.1982304518295,454.84014527677857,143.93873468825524,174.15191937138377,78.27193245242945,1
208.05079365079365,56.48942357302964,84.76873183,429.22659800691747,289.8464791379175,127.02994030661047,131.22490555364277,122.20261750970985,1
211.0229478,82.70086758334347,110.46425041290549,335.60304777608513,213.00852498357966,94.62656240667918,128.62110555121353,84.13558815330748,1
213.99510204081633,87.77374968043655,127.23034505189526,388.37491483930614,317.69805537335463,123.78404495135614,125.84155445414342,86.35856183,1
216.96725623582768,82.42161259652345,134.66338700050255,392.68955179599595,330.34316789557016,179.96598240705444,143.63176157133287,109.00847791085448,1
219.9394104,242.34537652745183,226.24604763108246,426.1960022739793,305.5833878440603,165.44067263733493,77.6512324,68.19366125712767,1
222.91156462585033,219.05510066141338,173.38009057940934,422.55599049166017,298.53257750937604,346.15069875810536,413.4289387,215.07570826525784,1
225.88371882086167,116.99986473268054,120.45227563681314,384.5459332712742,398.0635023,469.8088199881151,373.7317265,171.8552900841292,1
228.85587301587302,181.60406656230998,263.65498311237155,488.99290540447106,430.16554986081053,185.3720885523199,135.86710521262103,102.31417951179685,1
231.82802721088436,110.04520177074798,116.69517459540107,465.4957369866355,400.6088327193347,184.43117458413866,160.18548010260838,91.09509768322545,1
234.8001814058957,77.88134272019836,148.3621632304088,520.6954230305404,389.1961674325373,189.9865362307293,171.4087811293303,110.47869129044047,1
237.77233560090704,98.44653600704873,164.44697859172246,526.9527969450821,471.58217591487016,205.4783251962532,190.69313049071778,104.32932097468003,1
240.74448979591835,77.05860543981389,115.13452801685565,430.1448721538038,323.4346753296344,181.27055357278135,224.61876569445838,154.06860075538782,1
243.7166439909297,254.28510204023783,318.5630604398921,419.8949808754206,303.5989733420715,230.41968374088225,306.9684933946069,141.8817119282912,1
246.68879818594104,72.78543808879604,118.27793747117803,150.53461443857242,126.93394427561164,136.46408844436792,186.63406204191963,225.18738246281382,1
249.66095238095238,203.41427943773843,154.5491838508441,101.70821477122416,93.30228735650897,148.50817828226417,158.46265354889417,182.46817875385958,1
252.63310657596372,122.48093003007878,151.21456108407168,299.99387896667395,323.72279999389724,283.7290654000813,341.6312976959597,203.2146867134428,1
255.60526077097506,246.31923396192127,144.45282995237153,109.15534159022856,142.1784870213445,228.50747192283157,453.964099,338.0264655584082,1
258.5774149659864,203.94644477637252,138.28387287448635,198.2411944310023,246.8941296125526,264.9185474383976,230.82102529332295,253.6720971,1
261.54956916099775,119.97176641716254,141.10058487575245,209.82472462269362,188.81819362073935,182.4586052744024,216.8763613313351,119.43859757263768,1
264.5217233560091,125.1379031921167,178.43357965302124,206.0818415658806,149.24980028502324,114.01034234066621,152.60778439968334,149.58684480825633,1
267.49387755102043,79.94844234164421,139.92076060692605,218.7682471771682,164.9912761,103.77640851940032,116.62138372687957,72.15550862245375,1
270.4660317460318,92.99939286040039,97.63014886564531,248.29136944892306,179.40989517511244,93.83560850247011,69.60441912,52.708163943652934,1
273.43818594104306,54.89880001441973,104.26563727085389,213.9327466873838,185.44200712806563,94.00027544450988,86.74862046581389,66.57986614093137,1
276.4103401360544,81.24025276764947,113.89470487223979,202.76878535914568,228.23287782333261,187.79044113236915,156.37477602662173,119.02040735306127,1
279.38249433106574,81.59114372668752,53.54027924558967,228.97882901663252,173.20004382204814,95.1823279,79.46731005747847,66.00216412174504,1
282.3546485260771,71.38012558,98.12988699508105,143.4683104,126.9128516946332,98.26668304,90.52173907006878,106.37466893960715,1
285.3268027210884,96.12498043561666,123.08995117994627,166.91236437122834,159.2239975,78.02727014,57.206384141034754,58.18424627907879,1
288.29895691609977,96.25149901428502,90.86123315365599,158.87400750177832,148.21171724081574,117.31181438464067,89.31677104399641,105.36521022267853,1
291.2711111111111,91.38278981833037,57.937792165716075,167.92213549418665,140.65745214506128,100.56498021828699,53.57638708,54.60879963601011,1
294.24326530612245,102.64566258390855,63.25442213946683,159.9955820738679,186.96264330251728,123.72091352401416,87.38020255209827,53.255202666211346,1
297.2154195011338,82.96384622089684,79.26265992516915,135.81535401368518,150.54003947588706,108.33202089918193,68.85926357266077,71.60382265763693,1
300.18757369614514,95.19634766167658,102.41054794131252,144.62934072012666,117.1369466519062,114.0863035912636,74.88779864,65.48052985573808,1
303.1597278911565,152.15082629189556,140.52716817588217,138.7137591611108,130.30947818354082,109.52533051658112,111.6892539864746,91.47191676,1
306.1318820861678,173.15120951250063,217.2108144554544,193.44156895222352,179.7140239486199,130.41930015739183,103.25352718492161,126.1126498131403,1
309.10403628117916,130.00098526199062,163.24548138724612,181.83249347666825,201.74968363191357,183.3204364,150.80001395137265,194.72601620042624,1
312.0761904761905,58.747527151873314,62.144845155905976,88.80268373204248,89.46579080502752,99.86092952249416,74.20868058338901,113.3630333972704,1
315.0483446712018,76.68754677385722,74.44555724986485,115.05762402265816,127.69179251374892,139.05635844473292,112.11470391273323,113.55979960338249,1
318.02049886621313,82.45736394626883,118.44116513129225,142.29561709597547,170.95112270365374,98.04559463417904,68.16087440063168,49.35276510316156,1
320.9926530612245,56.734290353982566,76.16229826534972,136.3452287795226,161.35771384462976,104.51749723694707,80.66255004092523,68.47072659948849,1
323.9648072562358,52.84125703883636,73.45157434804426,128.94344414545745,76.32968524476686,69.21588983,103.63863546235675,70.34974235544495,1
326.93696145124716,68.12955949401035,51.36534295,160.06635473351682,92.87762326022407,64.80975686,77.12334082,81.88287914853649,1
329.9091156462585,40.831521897740004,84.80407913122257,133.5677999883865,117.36450954834228,103.58848814588151,98.60878681318384,68.89526152,1
332.88126984126984,124.92857028782467,89.22501508987743,71.01045817345396,90.54340659854185,69.14220099125312,73.29865238105337,80.86201814353795,1
335.8534240362812,112.31058129228977,126.20626355815548,142.40296029961144,126.5038556445016,54.99427362591343,70.69408623022466,52.24825266312614,1
338.8255782312925,89.29906967969428,77.72381227,139.47471639497917,149.11959264770368,70.27959836688127,127.6228565901544,76.15077692112081,1
341.79773242630387,66.34433824695323,101.12893475768539,162.68905519374928,128.3625377471467,123.74622815672757,115.4791761927731,42.08883239,1
344.7698866213152,57.812885197465754,129.0085482,135.3614816299161,101.26385866812036,70.56526988362685,84.28409999,51.79270592459752,1
347.74204081632655,76.24463594638976,81.49767369608486,170.46601242100908,111.81122145826443,63.477428451064675,82.33445417571446,85.98091626688863,1
350.7141950113379,82.44726075687848,131.92147972922035,116.75249936307841,98.04235834992143,98.29319875356263,83.31752966924853,74.23069047680487,1
353.68634920634923,63.09244053861252,64.52529566298313,88.52188462384882,116.78160308981384,160.75659535522013,94.85128281,77.36287136288462,1
356.6585034013605,60.83897543781726,42.53070936304256,69.85895997667653,118.13510967937465,109.11168946787191,216.8114681007345,144.1330774727972,1
359.63065759637186,108.39785217573771,186.29567550976284,180.29081825287443,252.01431927188796,212.80613124319663,155.14089334886725,183.24716159897784,1
362.6028117913832,128.27034671874856,105.26355504293461,104.7636874758134,130.54245757511694,159.94241184161393,160.87491846918817,106.95104719359824,1
365.57496598639455,69.06448236327637,63.19340550173399,119.7819374875456,73.09111061952235,67.88384113705091,82.58070266,81.27142599473018,1
368.5471201814059,61.08200103487722,58.75101407,68.49747257996694,93.28754121,83.23008457,55.08685978794766,67.62013942,1
371.51927437641723,145.94555066224223,86.11246350883899,88.61183926321415,103.95243913080601,104.03013994158407,117.93798407353519,159.89485804681158,1
374.49142857142857,222.36427219766756,117.5464806622763,341.2985450925119,288.16078489527376,590.1483963,329.0562027664763,190.19386461631478,1
377.4635827664399,464.25458462815936,240.51060145885376,234.2883423072209,640.6211259563503,480.46770497869124,194.7244135778837,152.08185989514882,1
380.43573696145125,595.6814165,893.6979735778986,984.1103015216828,567.1127974617411,404.9650649774824,480.2813949864234,950.4399476577951,1
383.4078911564626,627.7528785060024,447.0972985337037,250.36831720837424,332.8390285761526,422.50306107052126,757.4085309817647,532.5058531142729,1
386.38004535147394,249.7464939857588,351.3308846034831,544.0506856067198,482.61236904585115,228.59541334541328,229.8766167865965,273.93122598525554,1
389.3521995464853,183.6249733110245,106.7065977773988,139.03375469222598,123.38112036500385,92.49975147775078,274.6631874295885,171.6463641396776,1
392.3243537414966,125.63750450531988,97.53029332193292,195.16191682638194,160.41145105571977,124.81085403433781,396.3036084013484,84.06096348812594,1
395.29650793650796,98.54922223104043,131.4560442990701,266.20180736190315,242.87003564202482,93.20908984891904,437.0778130060472,107.78925614521143,1
398.26866213151925,63.119231169925854,96.73799246,147.32974661968237,305.9651847969809,95.92787341917438,425.4497729432824,79.71833783465817,1
401.2408163265306,81.97486060917134,101.49659804771571,193.48242691606026,230.99806245267126,127.06092164146638,468.90353200467996,75.21900722590175,1
404.21297052154193,52.96811575847743,56.52250552697012,163.0370270103592,149.9035875824572,136.78841968426397,515.1536029726261,95.22924562981693,1
407.1851247165533,85.95648448032716,86.21498163465675,221.61300136686594,166.8660869142718,77.01356352953009,500.9608768249282,89.78012596056266,1
410.1572789115646,77.67521674480565,99.10647615573475,212.3969959,185.35455134182266,113.9351914579839,514.1893882123991,56.99425744,1
413.12943310657596,97.75917736440638,87.97261833155711,202.8553722,205.94191536622293,115.02350353174728,511.88767041887263,63.41432920219533,1
416.1015873015873,76.15585959095317,119.79365638843194,198.05642855548732,147.08574419760598,85.61742044386085,488.76259847848115,65.41076410853535,1
419.07374149659864,66.33480175894655,91.85940770000907,198.08999062681056,184.08060993739903,165.3709659502161,384.2867503998523,99.07711800975837,1
422.0458957,92.86522152570059,118.67303768242924,262.2843824283809,170.38850532797184,93.45130428,130.12430480323724,171.15226402744236,1
425.0180498866213,138.92250354693422,80.63624701184706,198.46118584062768,121.48934744679644,114.47208911679277,148.86560635689835,115.65375850530664,1
427.99020408163267,323.1830107887767,102.24232385836058,101.80475869710101,70.71610288398487,73.46043748,146.7028432319215,106.51947132023658,1
430.9623583,291.4784504240888,330.4876746,281.24675435789334,226.6915325,148.41019939605627,182.5312665,157.33234765454728,1
433.93451247165535,118.6903617593141,149.4981188016096,115.68052927261358,123.69696534221411,113.83454621219627,118.12816780482753,114.37121324960157,1
436.9066666666667,102.10635479128885,130.62726835836582,393.9715860496299,313.7066865,103.77947297281048,118.86256614014262,152.33521349131757,1
439.8788209,78.90829643324776,172.43147551170725,398.04329478201186,306.7490874571811,101.1350250569095,86.18902642,88.89452238401802,1
442.8509750566893,108.64620410340754,140.2015690881404,406.9297473885655,282.6280133,119.37920650642639,79.35985489669687,83.21594053373752,1
445.82312925170066,90.44432403737486,120.22770691467862,171.20436246056883,149.5443117168712,108.10776158084391,118.28990221658735,100.29394062107802,1
448.7952834,71.23894322748828,80.38775385166868,152.2031700701678,82.41218657728226,93.38830966614373,50.24365892976393,77.63444805297166,1
451.76743764172335,62.178143089327385,100.61103525615223,202.03208260402008,147.60931536208685,84.06562317395229,71.80626980023168,97.90889285381483,1
454.7395918367347,80.41093832731927,165.76571077757143,476.5712038456152,409.8985909374686,165.9475871474109,103.43807814362067,116.35215656580115,1
457.71174603174603,132.03013252141483,205.8764766,612.4574281119095,432.1504653022245,186.84727431595616,145.5859886873791,121.7425020814602,1
460.6839002267574,126.9216980433667,196.74560408296887,622.4567382381082,464.2806617235275,172.88961904198402,141.27389750738456,125.41417888304092,1
463.6560544217687,145.06777123138482,184.89645095973842,670.9204823772109,443.7170574806373,194.9718982365744,144.57337459034957,136.45207367035067,1
466.62820861678006,91.69425543168649,172.04077318998182,610.3991706176677,468.6589941455811,159.10514463232428,199.73295146438736,137.96403560202893,1
469.6003628117914,122.59369756178873,192.59312609401627,625.8336308955087,447.2732477602746,156.1457303507191,191.29559188220608,182.34125965578244,1
472.57251700680274,146.28614043227861,208.04641901591344,547.8008046466774,436.9591106092272,176.9331084627514,106.41990769495075,87.18223313866957,1
475.5446712018141,124.44487061498455,158.53422519552515,608.2659291707222,453.73635240119074,162.03581686391664,96.96329586556084,137.88251881282767,1
478.5168253968254,117.1017754983586,149.59361851954688,573.5319210942229,431.58143713382555,198.7981923,130.8033073534704,136.67889425526798,1
481.4889795918367,129.49311227504836,177.49329384625653,537.2878102337842,378.3954049842597,168.91234125311337,131.93285455755006,233.08162319884684,1
484.46113378684805,128.67515197571194,237.41084830664306,598.3642261839207,413.06780413907313,169.7652407124951,139.69051743021606,291.96274677888545,1
487.4332879818594,124.39460042499562,128.8344603016828,459.42740964488894,310.47925014769436,351.57395250404136,118.17886784568645,137.6373703792901,1
490.40544217687074,187.9729104667136,256.1516453684174,455.99945237014055,375.9035732499693,208.96369806253853,160.8848471158631,177.7014455452849,1
493.3775963718821,318.99821228967244,230.8193892430391,522.5118251656695,394.24683604782047,191.94993250131367,112.70663688086188,153.86576355200327,1
496.3497505668934,120.86879087284052,213.1061569057787,456.16217044792756,399.1131828694984,149.70075744398753,111.9688214,68.77623802889461,1
499.32190476190476,53.60905612087805,60.59704672672115,59.64713823614805,50.41171835444008,59.444966337734435,54.01374488439088,54.83466237,0
502.2940589569161,94.41364822,83.69022229454077,64.46377730814984,89.49816424743301,92.15076272005368,57.58616058287531,46.56067783766429,0
505.26621315192745,97.23694900878677,86.77604093425305,80.81840640308094,54.95078266221814,78.23595102274525,57.55690438464414,78.60358526,0
508.2383673469388,82.08134224372348,90.16061009,68.95022945268192,63.28418322706524,55.54986670792023,35.78789755554233,30.614751999476088,0
511.21052154195013,47.25634274816842,75.12159053586167,67.41592433353573,83.57799542422981,67.10685060253107,38.94503051348784,50.18404531231727,0
514.1826757369614,62.48876055546997,73.63952403357268,35.965155045016985,47.22426116539818,24.093365849041476,34.06469540234063,40.66219378270451,0
517.1548299319728,74.76452039310357,63.95427614814564,52.773942971094755,64.64176046600856,52.46457110983064,51.54305684951682,53.330192278688486,0
520.1269841269841,85.07429918872738,109.38416741160202,64.84481165398472,112.60694871124733,88.55557429,54.72095473690125,80.44396695818969,0
523.0991383219955,61.80439968324644,104.77302488794713,82.85845440259189,111.0921563958888,69.96037802663841,62.88997192202936,96.32232194114269,0
526.0712925170068,73.74104442591468,80.25885880401547,100.93538913535232,63.34449701068286,79.62328505731006,48.08411864270458,65.77028114852546,0
529.0434467120182,59.794907704354884,55.523384148919625,56.54909422608565,58.640042735627844,51.72100641149572,49.16784707375441,67.06678094,0
532.0156009070295,125.71937127176065,67.36881541712953,74.40360462004519,114.2295828798112,90.88469155,120.64716587767647,88.17656069284848,0
534.9877551020409,84.13154916913996,66.68541744824893,59.183482727245234,85.67950854204089,89.52670136351622,103.56490208122477,53.194394675118275,0
537.9599092970521,66.74615365616799,61.337196393627465,68.79326530319723,65.49594297863838,50.05548251646371,42.95223603959253,77.66009881624646,0
540.9320634920635,78.49099257038542,89.51625009588547,65.87898766637089,83.15157196529097,67.64361358577813,92.69495103726724,107.25791317217369,0
543.9042176870748,60.40869591848474,67.18307143885842,60.22834264161705,65.65342342268468,68.6465916,60.239349571270175,77.19900776206799,0
546.8763718820861,45.78940538536843,68.54919881,52.70833066085202,55.893893370992586,36.79068326,36.868397157475854,44.333422196705676,0
549.8485260770975,70.66420369430348,86.11639412806781,41.227076079748684,50.21046838,64.62765913164235,61.194490884848285,47.23481459938253,0
552.8206802721088,65.83549186041726,68.56427862171554,108.51632894884533,71.45948955855448,58.29727986633087,80.70798141817629,82.32947497,0
555.7928344671202,68.01178982345165,35.70407927083585,50.295998900069975,63.12091949226241,90.57938925394086,49.64648082,69.85578150369798,0
558.7649886621315,77.17399399892005,21.520450658354772,50.55410584173552,70.2058274,70.78294757711967,62.83987043525436,52.18233005211391,0
561.7371428571429,44.48886764,29.847965477762287,49.42609087866848,51.474062961726794,105.59939788867919,73.74878939601405,96.00856898364974,0
564.7092970521542,86.90992953004796,28.95304977545712,59.57720660484272,82.18899561473448,66.16683379046495,45.493168606886385,77.70361224717445,0
567.6814512471656,95.77109523,27.503294102741343,37.99307424039121,66.66560391954813,63.596183834113944,64.97732315726613,81.99778812263659,0
570.6536054421769,57.565796503446514,20.962101663150264,35.33062784430034,60.69497655282191,73.03149433,51.47479096428411,76.39494136177208,0
573.6257596371883,105.71824897499255,37.50386536479764,45.26510054351424,69.81366270057522,103.58733496104864,76.60051941150248,78.33940070824589,0
576.5979138321995,88.47984405584022,24.014293715012705,44.93358646283519,57.078024211861795,53.74391579029861,79.80000843551214,62.41637804731826,0
579.5700680272109,59.50402234,24.425637092250263,35.45715749772115,94.25345906819975,84.67505113396629,74.08799864821543,131.20195660447735,0
582.5422222222222,89.13261740169055,27.989833811468188,39.122343296155904,69.53396573308294,92.57346104208631,71.71335147599137,81.41469112190734,0
585.5143764172335,77.87198149393163,21.184264974570596,59.52829500369966,65.60196761152203,84.56072222,85.64709265136122,92.79094742,0
588.4865306122449,67.69616858253313,29.784086893784135,39.094734140084704,76.73509014,103.56832467711935,70.59289030625024,62.624944053996614,0
591.4586848072562,93.76898382521675,19.435003408173205,37.791130359043756,71.34125678578616,75.10302027337478,63.41015728732799,62.427687237845525,0
594.4308390022676,88.57918162,28.70014074326405,58.51995973507064,78.57969359783065,69.93529115942924,71.24796319096848,71.02959377024021,0
597.4029931972789,50.43290558125808,19.59771013563956,36.809383390374435,67.72938978153094,63.800682117734944,61.91911648035163,70.14529271,0
600.3751473922903,94.20595891,24.176597170067932,46.211663113203606,79.05875279151286,81.72548531158445,66.20347035294598,89.41540735434361,0
603.3473015873016,41.30623790190758,20.71691597,30.926354175055955,48.24689396342044,73.58261035217211,59.706245671915134,100.40627817609857,0
606.3194558,88.79060584318529,30.540768539530045,37.276199099576935,52.65903021597647,81.15865436,78.59246157,76.88129541415005,0
609.2916099773242,61.51072794932129,36.489248771049894,62.97653941350182,59.28790702798196,72.56974623,28.797814789981782,103.18088463921978,0
612.2637641723356,38.89853950233883,30.21840586982447,55.541333005714954,81.00698476885407,69.73614145728581,84.12266324423017,91.30192208109092,0
615.2359183673469,87.43232878179437,27.42762993546755,50.12891647085403,83.80391678736835,63.035012080441604,69.34429534,106.22980924081992,0
618.2080725623583,68.48724956025586,19.03465963772392,31.96475054534277,62.489234701125596,35.04449484528194,60.947535700863924,65.64610417763052,0
621.1802267573696,46.469244825281734,23.962266553998727,47.26870724,76.75444769763263,106.17607123906288,71.98202845384724,71.44967295770603,0
624.152381,92.67031225065726,23.837893299647007,34.339416235469244,64.66766651513952,80.10588120769778,67.26493982181381,101.4825663907925,0
627.1245351473923,86.56699493,20.65954987793433,31.52468171740579,76.44669923055136,77.79348807,62.77539019809147,53.76104884638955,0
630.0966893424036,64.50546166332896,24.57423841765862,30.314771295271804,48.514060187990026,62.53516525050994,58.09261590770453,69.81294477020352,0
633.0688435,43.26679705937986,26.22888036658172,50.80859677,52.219478782859866,69.89482612793162,57.264389030454495,82.57460880593443,0
